category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee,first_cleaned_all
하드웨어 엔지니어,https://www.wanted.co.kr/wd/93983,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28790%2F7hetk4lvdqoklpnh__1080_790.jpg&w=1000&q=75,"하드웨어 시스템 개발 엔지니어 (팀장, 수석급이상)",씨에스,"•  - 이동통신 5G 중계기 시스템 개발
  ㆍDAS & Repeater System Design
  ㆍRF Transceivers Design
     -- RF: XVCR, APD & DPD Amp
  ㆍSystem Proposal
     -- System: Analog & Digital DAS, RF, ICS Repeater
  ㆍ설계 Tool
     -- Power Logic & PADS
     -- Advanced Design system (ADS)","• 중계기 시스템 개발 경력 10년 이상
• 해외출장 결격사유 없는 분","• 동종업계 업무 경력자
• 석사급이상 영어회화 가능자","· 주택/생활안정자금 대출
· 경조사 지원
· 재해보상 지원
· 자녀학자금 지원","RF
ICS
PADS
ADS","경기도 성남시 분당구 판교로 228번길 15, 윈스동 10층",없음,없음,주택 생활 안정 자금 대출 경조사 지원 재해 보상 지원 자녀 학자금 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성이동통신 중계기 시스템 개발 설계 이동통신 G 중계기 시스템 개발 DAS Repeater System Design RF Transceivers Design RF XVCR APD DPD Amp System Proposal System Analog Digital DAS RF ICS Repeater 설계 Tool Power Logic PADS Advanced Design system ADS
하드웨어 엔지니어,https://www.wanted.co.kr/wd/92891,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F23628%2F7fygfzzjlwtttqv0__1080_790.jpg&w=1000&q=75,"CX본부 디지털 악기 제품 기획, 개발",삼익악기,"○ 시장 분석 및 경쟁사 조사를 바탕으로 한 신규 제품 기획
○ 브랜드 일반악기 및 디지털악기 상품기획 및 소싱
○ 제품 개발 Project Management
○ 제품 컨셉, 스토리 발굴
○ 제조사 및 협력사 파트너쉽 유지, 커뮤니케이션","○ 상품 개발 프로세스(사업기획 or 기능/기술 구성 정의) 경험 경력 3년 내외
○ 악기 및 디지털 가전/오디오 기획 경험
○ 다양한 이해 관계자와의 원활한 커뮤니케이션 스킬 보유","○ 중국어/영어 가능자(해외 협력사 관리)
○ 악기 및 디지털 오디오 관련 업무 종사자",○ 채용 정보 안내 Notion 페이지 이동 ↓,없음,충청북도 음성군 소이면 소이로 313,6219,55,채용 정보 안내 페이지 이동 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성시장 분석 경쟁 조사 바탕 신규 제품 기획 브랜드 일반 악기 디지털 악기 상품 기획 소싱 제품 개발 제품 컨셉 스토리 발굴 조사 협력 파트너쉽 유지 커뮤니케이션 시장 분석 및 경쟁사 조사를 바탕으로 한 신규 제품 기획 브랜드 일반악기 및 디지털악기 상품기획 및 소싱 제품 개발 Project Management 제품 컨셉 스토리 발굴 제조사 및 협력사 파트너쉽 유지 커뮤니케이션
하드웨어 엔지니어,https://www.wanted.co.kr/wd/101178,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28674%2Fs9jaza6e3zklfp4s__1080_790.jpg&w=1000&q=75,RF 엔지니어,에티포스,• RF 회로 설계,"• 전기전자 관련 학과
• RF 회로 설계 (PA, LNA, AD/DA, etc)
• Wi-Fi 또는 LTE RF 개발","• 통신 module 설계 경험
• 3GPP Radio conformance test 경험
• 양산 경험","• 4대보험
• 본인 및 지정가족 건강검진 지원
• 기념일 지원(생일 등)
• 선택적시차출퇴근제
• 사내카페테리아(간식제공)
• 여가생활지원
• 명절선물
• 여름휴가",C / C++,"성남시 분당구 벌말로50번길 41, 투아이센터 4층 405호",없음,없음,보험 본인 지정 가족 건강검진 지원 기념일 지원 생일 선택 시차 출퇴근 사내 카페테리아 간식 제공 여가 생활 지원 명절 선물 여름 휴가 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성회로 설계 RF 회로 설계
하드웨어 엔지니어,https://www.wanted.co.kr/wd/12302,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F3324%2F12302_2_0.8bb354d8__1080_790.jpg&w=1000&q=75,영상신호처리 관련 FPGA 개발자,웨이브일렉트로닉스,"• Verilog 및 VHDL 언어를 이용한 FPGA 로직 설계 등
    ※ 전문연구요원 지원 가능 (선임~책임급 0명 채용 진행 中)","• Verilog , VHDL 중 1가지 이상 능숙자.
 • VIVADO, ISE 활용 경력 최소 2년 이상.
 • PCIe, USB 3.0, SATA 등 고속 데이터 인터페이스 유경험자
 • DDR3, SD Card, eMMC 등 메모리 I/F 유경험자
 • ZynQ, MPSoC 활용 유경험자
 • 영상 신호 처리 처리 유경험자 (화면 보정, OSD, ReSample, 규격간 전환 등)
※ 영상처리 알고리즘 개발 및 FPGA를 활용한 구현 경력자 우대","• 방산 사업 경험자
•","• 오전 9시, 10시 선택 가능한 시차 출퇴근제
• 임직원 식당 운영 (중식, 석식 제공)
• 사내 카페 운영
• 자체 사옥 및 주차 공간 보유 (자차 출퇴근 가능)
• 성과에 따른 인센티브 제공","하드웨어
FPGA
ORCAD
Xilinx
Xilinx ISE",경기도 수원시 권선구 수인로 47(서둔동),4650,105,오전 선택 가능하다 시차 출퇴근 직원 식당 운영 중식 석식 제공 사내 카페 운영 자체 사옥 주차 공간 보유 자차 출퇴근 가능 성과 따르다 센티 제공 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성언어 이용 로직 설계 요원 지원 가능 선임 책임 채용 진행 Verilog 및 VHDL 언어를 이용한 FPGA 로직 설계 등 전문연구요원 지원 가능 선임 책임급 명 채용 진행
하드웨어 엔지니어,https://www.wanted.co.kr/wd/121889,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F34206%2Ff7ysybb00923tzsz__1080_790.jpg&w=1000&q=75,AWS 클라우드 운영,이지샵,"• AWS 클라우드 인프라 구축 및 운영관리
• AWS 클라우드 서버관리
• AWS 클라우드 모니터링 및 장애복구
• 보안솔루션 관리 및 운영
• 소스코드 빌드/배포 관리","• 보안관련 실무경험 3년이상
• 클라우드 서비스 모니터링 및 장애복구
• 클라우드 서버관리경험","• 보안 네트워크 지식 보유
• 정보보호시스템 운영/관리 실무경험
• ISMS 인증 경험","• 자유로운 근무 복장
• 직급이 없는 수평적 조직문화
• 각종 경조사 휴가 및 경조비 지원
• 명절 차례비와 선물 제공
• 10년/20년 근속시 포상금 제공
• 연1회 종합 건강검진 지원
• 중, 고, 대학교 자녀 수업료 지원
• 전국 10여개 콘도 이용 지원
• 음료 및 다과 제공
• 듀얼모니터, 최신 사양의 컴퓨터와 소프트웨어 지원
• 교육, 도서구입비 지원
• 야근식대, 교통비 지원","Git
Linux
Java
AWS
정보 보안
Jenkins
Docker
운영 관리
암호화
Shell Scripting
Oracle Database
Redmine",서울시 중구 세종대로 39 대한상공회의소 13층,5852,12,자유롭다 근무 복장 직급 수평 조직 문화 경조사 휴가 조비 지원 명절 차례 선물 제공 상금 제공 종합 건강검진 지원 대학교 자녀 수업료 지원 전국 여개 콘도 이용 지원 음료 다과 제공 듀얼모니터 최신 사양 컴퓨터 소프트웨어 지원 교육 도서 구입 지원 야근 식대 교통비 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성클라우드 인프라 구축 운영 관리 클라우드 서버 관리 클라우드 모니터링 장애 복구 보안 솔루션 관리 운영 소스코드 빌드 배포 관리 AWS 클라우드 인프라 구축 및 운영관리 AWS 클라우드 서버관리 AWS 클라우드 모니터링 및 장애복구 보안솔루션 관리 및 운영 소스코드 빌드 배포 관리
하드웨어 엔지니어,https://www.wanted.co.kr/wd/101259,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29664%2Fvaw8qclidnlbhubt__1080_790.jpg&w=1000&q=75,Hardware 개발 (2~8년 이내),현대엠시스템즈,"- Application Processor & Peripheral Device interface 설계/검증/디버깅
- MCU & Peripheral Device interface 설계/검증/디버깅
- EMI/EMC 디버깅 & 신뢰성 & 인증 업무
- 양산 Follow-up",- 관련경력 2년 이상,"- 다양한 Application 및 Automotive/Embedded/전장 하드웨어 개발경험자
- 고속 Application Processor /FPGA 하드웨어 개발 경험자","- 자율형 탄력근무제 (7-10시 사이 출근 후 8시간 근무 후 퇴근)
- 금요일 30분 일찍 퇴근
- 매월 음료쿠폰 지급 (월 3만원)
- 팀장수당 별도 지급 (월 10만원)
- 출장비 별도 지급 (국내 - 일당 3만원)
- 청년내일채움공제 지원
- 묻지도 따지지도 않는 반차/연차
- 명절 상여금 지급
- 팀 회식비 지급(회식 강요 없음)
- 장기근속자 포상 및 리프레쉬 휴가 제공","Git
Linux
C / C++",경기 수원시 영통구 신원로 88,4133,43,자율 탄력 무제 사이 출근 근무 퇴근 금요일 일찍 퇴근 매월 음료 쿠폰 지급 장수 별도 지급 출장 별도 지급 국내 일당 청년 내일 채우다 공제 지원 묻다 따다 연차 명절 상여금 지급 회식비 지급 회식 강요 장기 근속 포상 리프 레쉬 휴가 제공 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성설계 검증 디버깅 설계 검증 디버깅 디버깅 신뢰 인증 업무 양산 Application Processor Peripheral Device interface 설계 검증 디버깅 MCU Peripheral Device interface 설계 검증 디버깅 EMI EMC 디버깅 신뢰성 인증 업무 양산 Follow up
하드웨어 엔지니어,https://www.wanted.co.kr/wd/102622,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F26580%2Fmc6hg9jtqwpuz05v__1080_790.jpeg&w=1000&q=75,H/W 개발,엠브레인,"• 블랙박스 H/W 개발
• 임베디드 H/W 개발","• 학력 : 학력무관
• 경력 : 신입·경력","• AP를 활용한 Application 제품 경험자
• 영상 제품에 대한 개발 경험자(블박, 전장용품 업무 경력자)
• Power Logic / PAD 사용 유경험자
• 전기/전자공학계열
• 공모전 입상자, 해당직무 인턴경력, 컴퓨터활용능력 우수, 인근거주자, 운전가능자,
   해당직무 근무경험","• 경조사 지원
• 식사제공, 자기계발비 지원, 장기근속 대상자 포상, 건강검진 지원","Linux
JavaScript
PHP
C++","서울시 금천구 가산디지털 1로88, IT프리미어타워 1201호",4181,51,경조사 지원 식사 제공 자기계발 지원 장기 근속 대상자 포상 건강검진 지원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성블랙박스 개발 임베디드 개발 블랙박스 H W 개발 임베디드 H W 개발
하드웨어 엔지니어,https://www.wanted.co.kr/wd/98584,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29484%2Fqd0zpau7tkdr1xbr__1080_790.jpg&w=1000&q=75,네트워크 엔지니어,다가올아이앤씨,"• 네트워크 컨설팅, 네트워크 구축
• 네트워크 유지보수 및 기술지원","• 경력 3년이상 
• 관련 업계 종사자","• CCNA, CCIE  자격증 
• 정보처리기사","• 선택적복지제도
• 우리사주
• 퇴직연금제도
• 자율적인 연차제도
• 중식대 월 고정비 추가 지원
• 조.석식대비 지원
• 퇴직연금
• 성과급 
• 단체상해보험가입
• 경조사비 지원
• 장기근속상 / 우수사원상","유지보수
인프라
CCNA
네트워크 운영
CCIE",성수일로 77 (성수동1가) 서울숲 IT 밸리 1305호,4754,18,선택 복지 제도 사주 퇴직 연금제 자율 연차 제도 중식 정비 추가 지원 석식 대비 지원 퇴직 연금 성과급 단체 상해 보험 가입 사비 지원 장기 근속 우수 사원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성네트워크 컨설팅 네트워크 구축 네트워크 유지 보수 기술 지원 네트워크 컨설팅 네트워크 구축 네트워크 유지보수 및 기술지원
하드웨어 엔지니어,https://www.wanted.co.kr/wd/97468,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F29484%2Fqd0zpau7tkdr1xbr__1080_790.jpg&w=1000&q=75,솔루션 (NPM) 엔지니어,다가올아이앤씨,"· NPM(Network Performance Management) 솔루션 고객사 구축
· NPM 솔루션 Pre-sales를 위한 대고객 PT 및 POC 진행.
· NPM 솔루션을 통한 인프라 문제 확인 및 해결방안 컨설팅","ㆍ경력 : 경력10년 이상(팀장, 부장~이사)
 ·  IDC 네트워크 인프라 및 어플리케이션 이해력(해당 용어, 역할, 프로토콜 및 네트워크 구성도 이해 등).
 ·  해당 솔루션 설치를 위한 OS(Linux), 서버, 스위치에 대한 기본 지식.
 ·  패킷 분석을 위한 TCP/IP, UDP 등 기본 지식 및 각종 프로토콜 이해 능력.","· 해당직무 근무경험
 ·  엔터프라이즈 네트워크 솔루션 관련 유경험자(TMS/NMS 등)

 · L2/L3/L4/L7 등 각종 스위치 유경험자(패킷 미러링, VLAN 개념 등)

 · 통신 서버 프로그래밍 유경험자(TCP/IP 분석 등)","• 선택적복지제도
• 우리사주
• 퇴직연금제도
• 자율적인 연차제도
• 중식대 월 고정비 추가 지원
• 조.석식대비 지원
• 퇴직연금
• 성과급 
• 단체상해보험가입
• 경조사비 지원
• 장기근속상 / 우수사원상","유지보수
인프라
CCNA
네트워크 운영
CCIE",성수일로 77 (성수동1가) 서울숲 IT 밸리 1305호,4754,18,선택 복지 제도 사주 퇴직 연금제 자율 연차 제도 중식 정비 추가 지원 석식 대비 지원 퇴직 연금 성과급 단체 상해 보험 가입 사비 지원 장기 근속 우수 사원 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성솔루션 고객 구축 솔루션 고객 진행 솔루션 통한 인프라 문제 확인 해결 방안 컨설팅 NPM Network Performance Management 솔루션 고객사 구축 NPM 솔루션 Pre sales를 위한 대고객 PT 및 POC 진행 NPM 솔루션을 통한 인프라 문제 확인 및 해결방안 컨설팅
하드웨어 엔지니어,https://www.wanted.co.kr/wd/105611,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F28988%2Firznud0hcv8iaxs1__1080_790.png&w=1000&q=75,하드웨어(H/W) 개발 연구원,엘프프로페셔널,• 하드웨어(H/W) 개발,"• CPU 포함 회로도의 신호 추적 및 불량 원인 파악 가능자
• PADS로 CPU 회로 제작 및 아트웍 가능자
• PCB 아트웍 DDR3 배선 가능자
• QFP 100핀 정도의 IC 납땜 가능자
• 각종 부품 데이터시트 파악 가능자
• PCB Differential Pair 고속 배선 경험자
• 스코우프 측정 가능자","• EMI 인증 경험자
• 아날로그 아트웍 배선 경험자
• Verilog 언어 가능자 (FPGA)
• 디지털 사운드 처리 경험자","• 근무요일 : 주 5일(월~금)
• 근무시간 : 09:00 ~ 18:00
• 건강검진, 직원대출제도, 자녀학자금
• 퇴직연금, 장기근속자 포상, 우수사원포상, 퇴직금, 4대 보험
• 점심식사 제공
• 수습기간 : 3개월
• 수습기간 중 급여 지급 : 80% 지급","MATLAB
C / C++
알고리즘 설계
알고리즘 개발
Embedded C",서울특별시 강서구 허준로 217,4231,58,근무 요일 근무시간 건강검진 직원 대출 제도 자녀 학자금 퇴직 연금 장기 근속 포상 우수 사원 포상 퇴직금 대다 보험 점심식사 제공 수습 기간 개월 수습 기간 급여 지급 지급 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성하드웨어 개발 하드웨어 H W 개발
하드웨어 엔지니어,https://www.wanted.co.kr/wd/117660,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F19686%2Fieeuhcsfgaeoq6ol__1080_790.jpg&w=1000&q=75,ASIC Product Manager,모빌린트,"- ASIC Chip 개발 및 생산 프로세스 관리
- 칩 생산 품질 관리 책임
- 디자인하우스 등 협력업체 협의","- 5년 이상 유관 경력이 있으신 분
- Digital SoC 양산 경험이 있으신 분
- ASIC 개발 전체 Flow에 대한 실무 경험이 있고 이해도가 높으신 분
- 디자인하우스 및 OSAT  업체 커뮤니케이션 리딩 경험이 있으신 분
- IP 스펙 결정 및 소싱 경험이 있으신 분","- AP 양산 경험이 있으신 분
- 인증 관련 경험이 있으신 분
- DRAM 수급 경험이 있으신 분
- SoC Architecture 및 Bus Architecture에 대한 이해도가 높으신 분
- 팹리스, 디자인하우스에서 유관 경력이 있으신 분","[ 여러분의 성장을 응원합니다 ]
- 전 세계가 주목하는 AI 반도체라는 인공지능, 반도체 분야의 최첨단 기술을 접할 수 있습니다.
- AI 반도체 특성상 타 분야 엔지니어와의 교류가 필수적이며 인공지능 솔루션 기업들과 협업할 기회가 많기 때문에 다양한 경험을 통해 시야를 넓히고 융합형 인재로 성장할 수 있습니다.
- 열정적이고 성장에 욕심 많은 멤버들을 위해 세미나 참석비 지원, 도서구입비 지원 제도를 운영하고 있습니다.
- 직무발명보상제도를 운영하여 멤버들의 역량 증진을 장려하고 성과에 대해 보상해드리고 있습니다.

[ 우리는 이렇게 일해요 ]
- 자율출퇴근, 자유복장을 원칙으로 하고 있습니다. (전문연구요원의 경우 병역법에 의거 자율출퇴근 적용이 어려울 수 있습니다)
- 공공기관에 준하는 휴일, 휴가 제도를 운영하며 연차는 자유롭게 사용하실 수 있습니다.
- 직급없이 님을 사용하며 스스로 업무를 관리하는 수평적 조직문화를 자랑합니다.
- 불필요한 문서 작업을 철저히 배척하고 직접적이고 빠른 의사소통으로 문제를 해결합니다.

[ Low-Rist & High-Return ]
- 열정페이가 아닌 열정이 샘솟는 페이를 지향합니다.
- 국내 AI 반도체 선도기업 중 규모가 작은 편으로, 지금 합류하시면 회사의 성장으로 인한 기쁨을 스톡옵션을 통해 금전적으로도 충분히 누리실 수 있습니다.
- AI 반도체는 차세대 비메모리 반도체 패권을 결정짓는 국가전략산업으로 미국은 2025년까지 56조원, EU는 2030년까지 182조원, 우리 정부 역시 1조 4000억원의 투자를 발표했습니다.
모빌린트는 국내최고수준의 AI반도체 기술력을 활용하여 지금도 여러 과제에 참여하고 있으며, 앞으로도 정부 지원을 통해 안정적으로 AI 반도체 기술 국산화에 도전할 계획입니다.

[ 쾌적한 근무 환경 ]
- 멤버들이 연구 개발에 집중하실 수 있도록 편안한 환경 조성을 최우선 목표로 하고 있습니다.
- 역삼역 3분 거리에 있는 넓고 깨끗한 사무실에서 근무합니다.(깔끔한 회의실 3개 포함)
- 신규 멤버가 입사하실 때마다 최고 사양의 컴퓨터와 듀얼 모니터를 새로 구입해드리며 필요한 소프트웨어를 요청하시면 지체 없이 지원해드립니다.

[ 그 외 소소한 복지 제도 ]
- 4대 보험 및 건강검진 지원
- 중식 및 석식 제공
- 간식, 음료 무제한 제공 (원하는 메뉴 요청)
- 고급 캡슐 커피 무제한 제공
- 명절, 연말 등 특별한 선물","Git
Pytorch
Tensorflow
Perl
Python
딥 러닝
C
C++
운영체제
펌웨어
FPGA
SoC
컴퓨터 비전
Verilog
TCL
STP
Xilinx
RTL 설계
RTL 코딩",경기도 성남시 수정구 창업로42 경기기업성장센터 1층 시스템반도체 설계지원센터 12호,없음,없음,성장 응원 세계 주목 반도체 인공 지능 반도체 분야 최첨단 기술 반도체 특성 분야 엔지니어 교류 필수 인공 지능 솔루션 기업 협업 기회 많다 다양하다 경험 통해 시야 넓히다 융합 인재 성장하다 열정 성장 욕심 많다 멤버 세미나 참석 지원 도서 구입 지원 제도 운영 직무 발명 보상 제도 운영 멤버 역량 증진 장려 성과 보상 해드리다 일해 자율 출퇴근 자유 복장 원칙 요원 경우 병역법 의거 자율 출퇴근 적용 어리다 공공기관 휴일 휴가 제도 운영 연차 자유롭다 사용 직급 없이 사용 스스로 업무 관리 수평 직문 자랑 불필요하다 문서 작업 철저하다 배척 직접 빠르다 의사소통 문제 해결 열정 페이 열정 샘솟다 페이 지향 국내 반도체 선도 기업 규모 작다 합류 회사 성장 인하다 기쁨 스톡옵션 통해 금전 충분하다 누리다 반도체 차세대 비메 모리 반도체 패권 결정 짓다 국가 전략 산업 미국 늘다 정부 투자 발표 모빌 틀다 국내 최고 수준 반도체 기술 활용 여러 과제 참여 정부 지원 통해 안정 반도체 기술 국산 도전 계획 쾌적하다 근무 환경 멤버 연구 개발 집중 편안하다 환경 조성 목표 역삼역 거리 넓다 깨끗하다 사무실 근무 깔끔하다 회의실 포함 신규 멤버 입사 최고 사양 컴퓨터 듀얼 모니터 새롭다 구입 해드리다 필요하다 소프트웨어 요청 지체 없이 지원 해드리다 소소하다 복지 제도 대다 보험 건강검진 지원 중식 석식 제공 간식 음료 무제한 제공 원하다 메뉴 요청 고급 캡슐 커피 무제한 제공 명절 연말 특별하다 선물 주업무 전자전기 회로설계 및 테스트 펌웨어 개발 지원 일반 회로 설계 경력자 북미 모바일 키친용 자동 조리기구 볶음 치킨 및 모바일 자동 키친 트럭 개발 STM F MCU 기반 시스템 제어보드 설계 자동제어 시스템 전장 설계 및 설치 센서 제어 및 신호 수집 회로 설계 부업무 인증 및 양산 지원 기술문서 작성개발 생산 프로세스 관리 생산 품질 관리 책임 디자인 하우스 협력 업체 협의 ASIC Chip 개발 및 생산 프로세스 관리 칩 생산 품질 관리 책임 디자인하우스 등 협력업체 협의
